Abbr,State,REGION,County,POPEST2012,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,Median,MaleLifeEx2010,FemaleLifeEx2010,Uninsured2014,obesity,YPLS,% Fair/Poor health,POPMaleLifeEx,POPUninsured,POPobesity,POPYPLS,POPDaysPoorHealth,DaysPoorPhys,DaysPoorMental,LBirthWeight,FoodEnvIndex,PercPhysicallyInactive,PercAccessExercise,PercDaibetes,PercMam,GradRate,PercSomeCollege,PercUnemployed,PercChildrenPov,PercNoEmoSupport,PercSingleParentHouseholds,ViolentCrimeRate,InjuryDeathRate
WA,Washington,West,Douglas,39350,67.835862,0.221176,28.656553,0.699956,51151,77.3,81.1,16.3,29.4,5628.3,14.8,3041755,641405,1156890,221473605,582380,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3,5628.3
WA,Washington,West,Ferry,7705,74.983446,0.238379,3.363793,0.688651,39992,76.6,80.4,16.5,27.4,10147.63,19.4,590203,127132.5,211117,78187489.15,149477,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63,10147.63
WA,Washington,West,Franklin,85845,43.248084,1.713087,51.180226,1.770659,55006,77.1,80.7,17.5,31.5,5679.81,24.3,6618649.5,1502287.5,2704117.5,487583289.5,2086033.5,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81,5679.81
WA,Washington,West,Garfield,2228,92.762577,0,4.015887,1.676964,46404,77.5,82.2,8.8,31.5,0,19,172670,19606.4,70182,0,42332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Washington,West,Grant,91723,57.300269,0.796679,38.333707,0.878591,50388,75.8,80.7,16.7,35,6636.96,19.2,6952603.4,1531774.1,3210305,608761882.1,1761081.6,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96,6636.96
WA,Washington,West,Grays Harbor,71692,81.434675,1.046746,8.61574,1.366815,43205,73.9,78.9,14.4,36.5,8327.36,18.6,5298038.8,1032364.8,2616758,597005093.1,1333471.2,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36,8327.36
WA,Washington,West,Island,79177,83.062441,2.090286,5.470919,4.301582,59358,79.8,82.9,10,26.3,4548.56,13.2,6318324.6,791770,2082355.1,360141335.1,1045136.4,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56,4548.56
WA,Washington,West,Jefferson,29854,89.317756,0.793385,2.838779,1.539904,50964,78.5,81.9,10.9,23.3,5582.73,16.8,2343539,325408.6,695598.2,166666821.4,501547.2,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73,5582.73
WA,Washington,West,King,2007440,64.792267,6.023356,8.925726,14.499891,75738,79.3,83.3,8.7,22.3,4735.73,10.2,159189992,17464728,44765912,9506693831,20475888,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73,4735.73
WA,Washington,West,Kitsap,254991,79.139341,2.520179,6.246093,4.810997,61898,77.3,80.8,8.3,29.5,5786.4,12.5,19710804.3,2116425.3,7522234.5,1475479922,3187387.5,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4,5786.4
WA,Washington,West,Kittitas,41672,86.066235,0.828547,7.628009,1.943053,48127,77.6,81.9,12.2,27.5,4134.61,13.2,3233747.2,508398.4,1145980,172297467.9,550070.4,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61,4134.61
WA,Washington,West,Klickitat,20699,83.777931,0.206713,10.685107,0.600453,49348,77.7,82.2,14.8,25.7,6887.53,15,1608312.3,306345.2,531964.3,142564983.5,310485,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53,6887.53
WA,Washington,West,Lewis,75621,85.986349,0.490358,8.650189,0.852164,44243,75.8,80.5,13,33.1,6712.54,16.9,5732071.8,983073,2503055.1,507608987.3,1277994.9,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54,6712.54
WA,Washington,West,Lincoln,10437,93.576159,0.236518,2.261116,0.38789,49955,76.6,80.4,10.3,33,7999.91,12.9,799474.2,107501.1,344421,83495060.67,134637.3,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91,7999.91
WA,Washington,West,Mason,60832,82.948648,1.003311,7.980362,1.140052,52313,76.5,81,13.4,32.7,7114.31,18.1,4653648,815148.8,1989206.4,432777705.9,1101059.2,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31,7114.31
WA,Washington,West,Okanogan,41275,68.317121,0.31858,17.575389,0.542315,37782,74.5,80.6,18.6,28.9,8254.86,19.8,3074987.5,767715,1192847.5,340719346.5,817245,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86,8254.86
WA,Washington,West,Pacific,20575,84.60325,0.320268,8.016252,2.026769,40189,75.4,79.4,14.7,35.3,9609.16,19,1551355,302452.5,726297.5,197708467,390925,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16,9609.16
WA,Washington,West,Pend Oreille,12980,89.816168,0.384586,3.007461,0.561495,42579,75.6,80.3,11.8,27,7849.77,14.5,981288,153164,350460,101890014.6,188210,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77,7849.77
WA,Washington,West,Pierce,811681,70.314691,6.468107,9.160804,5.849917,60397,76.2,80.3,10.8,31,6718.03,15.1,61850092.2,8766154.8,25162111,5452897308,12256383.1,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03,6718.03
WA,Washington,West,San Juan,15824,90.227662,0.310736,5.434714,1.135139,54721,77.9,81.6,14.8,17.9,5088,9,1232689.6,234195.2,283249.6,80512512,142416,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088,5088
WA,Washington,West,Skagit,118222,76.726461,0.547472,16.859565,1.732235,51395,77.3,80.7,13.5,28.4,6096.57,15.4,9138560.6,1595997,3357504.8,720748698.5,1820618.8,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57,6096.57
WA,Washington,West,Skamania,11187,89.625881,0.397614,4.997289,0.867522,52673,77.7,82.2,10.1,30.1,6962.73,17,869229.9,112988.7,336728.7,77892060.51,190179,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73,6962.73
WA,Washington,West,Snohomish,733036,74.272817,2.425088,9.006848,8.79811,71890,77.9,81.6,9.8,28.6,5235.19,13.2,57103504.4,7183752.8,20964829.6,3837582737,9676075.2,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19,5235.19
WA,Washington,West,Spokane,475735,86.717061,1.637024,4.511683,2.079491,50083,76.6,80.3,9.6,28.4,6600.63,13.9,36441301,4567056,13510874,3140150713,6612716.5,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63,6600.63
WA,Washington,West,Stevens,43538,87.893685,0.333096,2.722198,0.537548,43823,75.6,80.3,13.2,30.3,7968.39,16.2,3291472.8,574701.6,1319201.4,346927763.8,705315.6,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39,7968.39
WA,Washington,West,Thurston,258332,78.893144,2.544953,7.050947,5.081978,61653,78.1,81.6,9.6,28.6,5495.1,13.5,20175729.2,2479987.2,7388295.2,1419560173,3487482,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1,5495.1
WA,Washington,West,Wahkiakum,3993,92.458522,0.201106,2.714932,0.553042,51022,75.4,79.4,12.1,33.4,5644.85,19.5,301072.2,48315.3,133366.2,22539886.05,77863.5,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85,5644.85
WA,Washington,West,Walla Walla,59404,74.180432,1.708035,19.722359,1.247002,49819,76.8,81,13.5,26.1,6147.67,15.4,4562227.2,801954,1550444.4,365196188.7,914821.6,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67,6147.67
WA,Washington,West,Whatcom,205262,81.870836,0.88943,7.83335,3.474197,53733,78.6,83.1,11.9,23.3,5117.67,11.4,16133593.2,2442617.8,4782604.6,1050463180,2339986.8,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67,5117.67
WA,Washington,West,Whitman,46606,82.097552,1.610238,4.556012,7.702787,41837,77.5,82.2,9.5,24.2,4341.95,9.5,3611965,442757,1127865.2,202360921.7,442757,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95,4341.95
WA,Washington,West,Yakima,246977,47.701157,0.716603,45.006599,0.96986,44342,75,80.2,18.3,29.1,7678.5,22,18523275,4519679.1,7187030.7,1896412895,5433494,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5,7678.5
WV,West Virginia,Southeast,Barbour,16493,96.479595,0.723371,0.578697,0.204955,35615,73.8,78.4,11.6,34.7,8475.06,24.1,1217183.4,191318.8,572307.1,139779164.6,397481.3,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06,8475.06
WV,West Virginia,Southeast,Berkeley,107098,85.801918,6.944484,3.802475,0.825582,56737,74,78.8,10.8,35.7,8260.28,16.2,7925252,1156658.4,3823398.6,884659467.4,1734987.6,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28,8260.28
WV,West Virginia,Southeast,Boone,24478,98.339356,0.495351,0.393845,0.085265,37625,68.8,75.9,9.5,35.4,12529.46,30.4,1684086.4,232541,866521.2,306696121.9,744131.2,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46,12529.46
WV,West Virginia,Southeast,Braxton,14468,97.817255,0.406252,0.461337,0.165255,33817,73.3,77.9,11.9,31.2,8849.8,25,1060504.4,172169.2,451401.6,128038906.4,361700,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8,8849.8
WV,West Virginia,Southeast,Brooke,23853,96.55989,1.134239,0.67722,0.394699,43572,73.8,78.6,9,34.9,8257.07,19,1760351.4,214677,832469.7,196955890.7,453207,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07,8257.07
WV,West Virginia,Southeast,Cabell,96974,90.864731,4.897268,1.085975,0.96658,34887,71,78,9.9,33.3,9969.96,21.1,6885154,960042.6,3229234.2,966826901,2046151.4,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96,9969.96
WV,West Virginia,Southeast,Calhoun,7607,97.875967,0.19667,0.747345,0.157336,32162,73.7,78.4,12,34.5,7732.43,21.7,560635.9,91284,262441.5,58820595.01,165071.9,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43,7732.43
WV,West Virginia,Southeast,Clay,9297,98.476454,0.063925,0.351587,0.074579,32961,73.3,77.9,11.7,36.3,10118.06,26.9,681470.1,108774.9,337481.1,94067603.82,250089.3,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06,10118.06
WV,West Virginia,Southeast,Doddridge,8178,96.634967,1.353328,0.475494,0.17069,41838,74.6,78,10.6,35.3,5856.32,15.9,610078.8,86686.8,288683.4,47892984.96,130030.2,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32,5856.32
WV,West Virginia,Southeast,Fayette,45869,92.884294,4.554834,0.873173,0.193314,36739,70,75.8,11.7,34.5,12348.91,22.5,3210830,536667.3,1582480.5,566432152.8,1032052.5,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91,12348.91
WV,West Virginia,Southeast,Gilmer,8732,79.972392,12.055677,5.67123,0.391119,32705,73.7,78.4,12.1,39,7246.08,24.7,643548.4,105657.2,340548,63272770.56,215680.4,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08,7246.08
WV,West Virginia,Southeast,Grant,11816,97.327637,0.603167,1.005278,0.150792,41039,74.7,80.2,11.4,36.9,8599.32,23.6,882655.2,134702.4,436010.4,101609565.1,278857.6,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32,8599.32
WV,West Virginia,Southeast,Greenbrier,35820,93.940248,2.74239,1.189402,0.400225,36996,73.8,77,11.8,33.7,9267.15,20.9,2643516,422676,1207134,331949313,748638,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15,9267.15
WV,West Virginia,Southeast,Hampshire,23709,96.586546,0.938908,1.009848,0.208646,35980,73.7,79.6,12.8,33.7,7692.35,18.9,1747353.3,303475.2,798993.3,182377926.2,448100.1,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35,7692.35
WV,West Virginia,Southeast,Hancock,30305,95.002608,2.307993,1.023602,0.26079,48178,74,79.7,9.7,38,8550.86,17.2,2242570,293958.5,1151590,259133812.3,521246,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86,8550.86
WV,West Virginia,Southeast,Hardy,13866,92.235294,2.331551,3.4082,1.012478,41010,74.7,80.2,12.8,35.7,9051.3,16.6,1035790.2,177484.8,495016.2,125505325.8,230175.6,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3,9051.3
WV,West Virginia,Southeast,Harrison,69141,94.97822,1.607838,1.277877,0.463104,42121,73.1,78.4,10.6,33.2,9255.93,18.4,5054207.1,732894.6,2295481.2,639964256.1,1272194.4,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93,9255.93
WV,West Virginia,Southeast,Jackson,29234,97.781658,0.267023,0.633323,0.270446,41121,74,78.8,10.5,30.5,8672.89,21.1,2163316,306957,891637,253543266.3,616837.4,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89,8672.89
WV,West Virginia,Southeast,Jefferson,54504,85.171408,6.439493,4.65251,1.130883,66950,74.9,78.9,9.9,32.5,7397.23,15.7,4082349.6,539589.6,1771380,403178623.9,855712.8,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23,7397.23
WV,West Virginia,Southeast,Kanawha,192179,88.556067,7.225621,0.938554,1.026608,43936,71.4,77.8,9.7,31.7,10124.95,20.7,13721580.6,1864136.3,6092074.3,1945802766,3978105.3,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95,10124.95
WV,West Virginia,Southeast,Lewis,16371,97.50794,0.397019,0.635231,0.311507,40568,72.4,77.3,10.6,36.2,10247.34,22.3,1185260.4,173532.6,592630.2,167759203.1,365073.3,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34,10247.34
WV,West Virginia,Southeast,Lincoln,21627,98.678637,0.082873,0.441989,0.110497,34295,70.2,76.1,11.7,40.5,11882.39,30.3,1518215.4,253035.9,875893.5,256980448.5,655298.1,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39,11882.39
WV,West Virginia,Southeast,Logan,36168,96.031897,2.122853,0.702175,0.274882,36437,68.9,74.5,11,41.2,12821.74,31.3,2491975.2,397848,1490121.6,463736692.3,1132058.4,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74,12821.74
WV,West Virginia,Southeast,McDowell,21326,88.802967,9.487632,0.411523,0.067833,24707,63.9,72.9,13.9,40.1,17643.77,32.8,1362731.4,296431.4,855172.6,376271039,699492.8,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77,17643.77
WV,West Virginia,Southeast,Marion,56678,93.718317,3.257826,0.911057,0.498068,43729,74.5,78.9,10.3,34.4,7933.8,17.6,4222511,583783.4,1949723.2,449671916.4,997532.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8,7933.8
WV,West Virginia,Southeast,Marshall,32674,97.39028,0.528589,0.800435,0.3534,43356,75,79.2,9.2,32.5,7837.19,17.4,2450550,300600.8,1061905,256072346.1,568527.6,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19,7837.19
WV,West Virginia,Southeast,Mason,27179,97.416191,0.625823,0.435515,0.325721,35799,71.5,77.9,10.3,36.4,10090.78,20.9,1943298.5,279943.7,989315.6,274257309.6,568041.1,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78,10090.78
WV,West Virginia,Southeast,Mercer,62523,91.081524,6.006681,0.770911,0.518759,35046,69.4,77,11.8,33.9,12083.95,23.2,4339096.2,737771.4,2119529.7,755524805.9,1450533.6,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95,12083.95
WV,West Virginia,Southeast,Mineral,27956,94.789451,2.72579,0.716007,0.389905,40012,73.2,79.7,9.7,34.7,8106.26,14.8,2046379.2,271173.2,970073.2,226618604.6,413748.8,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26,8106.26
WV,West Virginia,Southeast,Mingo,26103,96.6653,1.754909,0.443385,0.160215,29839,67.3,73.9,11.4,40.5,14656.68,33.6,1756731.9,297574.2,1057171.5,382583318,877060.8,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68,14656.68
WV,West Virginia,Southeast,Monongalia,100332,89.717119,3.572134,1.759037,3.045047,43835,76,81,9.7,27.4,5760.6,16.1,7625232,973220.4,2749096.8,577972519.2,1615345.2,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6,5760.6
WV,West Virginia,Southeast,Monroe,13463,97.096726,0.659162,0.614724,0.111095,36351,71.2,79.9,12.9,31.8,9530.52,21.4,958565.6,173672.7,428123.4,128309390.8,288108.2,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52,9530.52
WV,West Virginia,Southeast,Morgan,17471,96.62505,0.547289,1.04327,0.285046,44446,74.2,79.7,11.8,34,9287.13,21,1296348.2,206157.8,594014,162255448.2,366891,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13,9287.13
WV,West Virginia,Southeast,Nicholas,26229,97.922464,0.160104,0.556551,0.263027,36375,71.3,78.4,11.2,35.6,10313.01,25.7,1870127.7,293764.8,933752.4,270499939.3,674085.3,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01,10313.01
WV,West Virginia,Southeast,Ohio,44075,92.61976,3.631618,0.814526,0.821277,40195,74.1,79.7,8.8,29.3,8095,14,3265957.5,387860,1291397.5,356787125,617050,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095,8095
WV,West Virginia,Southeast,Pendleton,7566,95.555556,1.936322,0.922677,0.259909,38204,75,79.6,13,35.3,6832.3,13.8,567450,98358,267079.8,51693181.8,104410.8,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3,6832.3
WV,West Virginia,Southeast,Pleasants,7595,96.69954,1.262327,0.802104,0.105194,44801,74.3,78,8.1,37.8,6384.58,12.7,564308.5,61519.5,287091,48490885.1,96456.5,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58,6384.58
WV,West Virginia,Southeast,Pocahontas,8692,97.25886,0.665214,0.779906,0.045877,34341,75,79.6,12.5,32.2,10145.48,25.6,651900,108650,279882.4,88184512.16,222515.2,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48,10145.48
WV,West Virginia,Southeast,Preston,33832,97.127088,1.073986,0.683174,0.143198,41420,75.5,79.6,11.2,35.5,7925.92,19.3,2554316,378918.4,1201036,268149725.4,652957.6,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92,7925.92
WV,West Virginia,Southeast,Putnam,56435,96.199041,0.861479,0.872292,0.737123,59472,75.3,79.9,8.2,32.5,7626.28,17.3,4249555.5,462767,1834137.5,430389111.8,976325.5,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28,7626.28
WV,West Virginia,Southeast,Raleigh,79021,87.809889,8.10307,1.263014,0.906682,40270,71,76.3,10.8,34.5,10892.99,25.8,5610491,853426.8,2726224.5,860774962.8,2038741.8,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99,10892.99
WV,West Virginia,Southeast,Randolph,29384,96.833872,1.166468,0.65295,0.336677,37468,75,79.1,10.5,35.6,8258.97,22.1,2203800,308532,1046070.4,242681574.5,649386.4,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97,8258.97
WV,West Virginia,Southeast,Ritchie,10236,98.334769,0.191406,0.526366,0.095703,46383,74.3,78,13.2,33.9,8070.49,19,760534.8,135115.2,347000.4,82609535.64,194484,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49,8070.49
WV,West Virginia,Southeast,Roane,14684,97.902988,0.127295,0.690071,0.254589,33041,72.2,78.9,12.7,37,8442.62,26.3,1060184.8,186486.8,543308,123971432.1,386189.2,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62,8442.62
WV,West Virginia,Southeast,Summers,13737,92.173476,4.631292,1.357076,0.201048,32456,71.2,79.9,11.6,37.7,11496.01,22.7,978074.4,159349.2,517884.9,157920689.4,311829.9,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01,11496.01
WV,West Virginia,Southeast,Taylor,16991,96.934004,0.739864,0.846404,0.355135,40305,73.4,78.8,10.2,36.4,8896.12,26.8,1247139.4,173308.2,618472.4,151153974.9,455358.8,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12,8896.12
WV,West Virginia,Southeast,Tucker,6995,98.361574,0.15404,0.574149,0.112029,36466,73.8,78.4,10.8,35.9,7714.29,15.1,516231,75546,251120.5,53961458.55,105624.5,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29,7714.29
WV,West Virginia,Southeast,Tyler,9037,98.512163,0.141182,0.532146,0.130321,41019,74.6,78,10.1,34.2,8700.52,15.8,674160.2,91273.7,309065.4,78626599.24,142784.6,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52,8700.52
